Arduino to MATLAB PPM Reader; by Gabriel Staples; 3 April 2014
Note: all of the channel PPM values read in by the Arduino are one or more loop iterations old; ex (if we are only preloading the serial buffer with ONE data packet): the PPM values that the Arduino is grabbing this loop will not be read into MATLAB until the next loop; and the PPM values being recorded this loop are the values the Arduino grabbed during the previous loop.

1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
packet_num(-), Arduino time stamp--t(ms), PPM_gap, PPM_pd(us),PPM_freq(Hz), t_since_interrupt(ms), Tx_on(-),Bytes_avail_in_MATLAB_serial_buffer, Bad_packet_cnt,Ch1(us), Ch2(us), Ch3(us), Ch4(us), Ch5(us), Ch6(us), Ch7(us), Ch8(us)
126.0000,23247.0000,10695.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1908.0000,1811.0000,1999.0000,996.0000,982.0000,982.0000,1490.0000,1490.0000
127.0000,23480.0000,10644.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1968.0000,1811.0000,1998.0000,990.0000,982.0000,982.0000,1490.0000,1491.0000
128.0000,23705.0000,10643.0000,22351.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1995.0000,1766.0000,1999.0000,1002.0000,982.0000,982.0000,1490.0000,1490.0000
129.0000,23941.0000,10669.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1997.0000,1690.0000,1999.0000,1043.0000,982.0000,982.0000,1490.0000,1490.0000
130.0000,24189.0000,10690.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1997.0000,1552.0000,1998.0000,1164.0000,982.0000,982.0000,1490.0000,1490.0000
131.0000,24421.0000,10740.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1997.0000,1468.0000,1940.0000,1238.0000,982.0000,982.0000,1490.0000,1490.0000
132.0000,24678.0000,10962.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1997.0000,1418.0000,1753.0000,1260.0000,982.0000,982.0000,1490.0000,1490.0000
133.0000,24910.0000,11072.0000,22351.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1926.0000,1391.0000,1684.0000,1316.0000,982.0000,982.0000,1490.0000,1490.0000
134.0000,25148.0000,11253.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1819.0000,1357.0000,1592.0000,1376.0000,981.0000,982.0000,1490.0000,1490.0000
135.0000,25380.0000,11388.0000,22351.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1752.0000,1317.0000,1526.0000,1410.0000,982.0000,982.0000,1490.0000,1490.0000
136.0000,25614.0000,11511.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1681.0000,1295.0000,1494.0000,1417.0000,982.0000,982.0000,1490.0000,1490.0000
137.0000,25851.0000,11545.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1668.0000,1272.0000,1489.0000,1427.0000,982.0000,982.0000,1490.0000,1490.0000
138.0000,26091.0000,11622.0000,22355.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1664.0000,1271.0000,1394.0000,1444.0000,982.0000,982.0000,1490.0000,1490.0000
139.0000,26341.0000,11696.0000,22351.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1674.0000,1265.0000,1276.0000,1487.0000,986.0000,978.0000,1490.0000,1491.0000
140.0000,26580.0000,11812.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1695.0000,1269.0000,1144.0000,1487.0000,982.0000,982.0000,1490.0000,1490.0000
141.0000,26817.0000,11777.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1779.0000,1269.0000,1092.0000,1487.0000,982.0000,982.0000,1490.0000,1490.0000
142.0000,27056.0000,11780.0000,22351.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1837.0000,1280.0000,1020.0000,1489.0000,982.0000,981.0000,1490.0000,1490.0000
143.0000,27300.0000,11789.0000,22351.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1854.0000,1293.0000,978.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
144.0000,27525.0000,11743.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1856.0000,1309.0000,982.0000,1521.0000,982.0000,982.0000,1491.0000,1490.0000
145.0000,27751.0000,11697.0000,22351.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1839.0000,1362.0000,982.0000,1515.0000,983.0000,981.0000,1490.0000,1490.0000
146.0000,27986.0000,11717.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1728.0000,1456.0000,982.0000,1527.0000,982.0000,982.0000,1490.0000,1490.0000
147.0000,28229.0000,11758.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1640.0000,1494.0000,981.0000,1527.0000,982.0000,982.0000,1490.0000,1490.0000
148.0000,28463.0000,11862.0000,22351.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1541.0000,1494.0000,999.0000,1497.0000,982.0000,982.0000,1490.0000,1490.0000
149.0000,28703.0000,11779.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1484.0000,1500.0000,1138.0000,1506.0000,982.0000,982.0000,1490.0000,1491.0000
150.0000,28935.0000,11642.0000,22351.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1436.0000,1499.0000,1309.0000,1522.0000,982.0000,982.0000,1490.0000,1490.0000
151.0000,29175.0000,11536.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1378.0000,1497.0000,1469.0000,1537.0000,982.0000,982.0000,1490.0000,1490.0000
152.0000,29410.0000,11560.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1308.0000,1493.0000,1485.0000,1558.0000,982.0000,982.0000,1490.0000,1491.0000
153.0000,29648.0000,11544.0000,22351.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1260.0000,1497.0000,1547.0000,1567.0000,982.0000,982.0000,1490.0000,1490.0000
154.0000,29893.0000,11392.0000,22351.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1199.0000,1513.0000,1730.0000,1581.0000,983.0000,981.0000,1491.0000,1490.0000
155.0000,30132.0000,11303.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1063.0000,1544.0000,1888.0000,1599.0000,983.0000,981.0000,1490.0000,1490.0000
156.0000,30356.0000,11293.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1563.0000,1984.0000,1599.0000,982.0000,982.0000,1490.0000,1490.0000
157.0000,30584.0000,11259.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1566.0000,1998.0000,1600.0000,981.0000,982.0000,1490.0000,1490.0000
158.0000,30822.0000,11251.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1566.0000,1999.0000,1610.0000,979.0000,982.0000,1493.0000,1487.0000
159.0000,31067.0000,11268.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1490.0000,1999.0000,1663.0000,982.0000,982.0000,1490.0000,1490.0000
160.0000,31302.0000,11329.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,983.0000,1467.0000,1947.0000,1663.0000,982.0000,982.0000,1490.0000,1490.0000
161.0000,31529.0000,11452.0000,22349.0000,45.0000,8.0000,1.0000,42.0000,0.0000,982.0000,1417.0000,1877.0000,1666.0000,982.0000,982.0000,1490.0000,1490.0000
162.0000,31769.0000,11532.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,982.0000,1383.0000,1826.0000,1678.0000,982.0000,982.0000,1490.0000,1490.0000
163.0000,32008.0000,11576.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1343.0000,1806.0000,1689.0000,982.0000,982.0000,1490.0000,1491.0000
164.0000,32253.0000,11622.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1301.0000,1782.0000,1709.0000,982.0000,982.0000,1490.0000,1490.0000
165.0000,32487.0000,11699.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,982.0000,1268.0000,1727.0000,1725.0000,981.0000,982.0000,1490.0000,1490.0000
166.0000,32729.0000,11773.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1228.0000,1683.0000,1731.0000,982.0000,982.0000,1490.0000,1490.0000
167.0000,32970.0000,11850.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1197.0000,1629.0000,1744.0000,979.0000,982.0000,1490.0000,1490.0000
168.0000,33197.0000,11913.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1170.0000,1585.0000,1749.0000,982.0000,985.0000,1487.0000,1490.0000
169.0000,33421.0000,12003.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1140.0000,1506.0000,1764.0000,982.0000,982.0000,1490.0000,1490.0000
170.0000,33660.0000,12051.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,982.0000,1105.0000,1493.0000,1770.0000,982.0000,982.0000,1491.0000,1489.0000
171.0000,33906.0000,12071.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,982.0000,1089.0000,1493.0000,1770.0000,982.0000,982.0000,1490.0000,1490.0000
172.0000,34145.0000,12067.0000,22351.0000,45.0000,8.0000,1.0000,42.0000,0.0000,988.0000,1085.0000,1488.0000,1784.0000,982.0000,982.0000,1490.0000,1490.0000
173.0000,34370.0000,12053.0000,22351.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1001.0000,1063.0000,1489.0000,1800.0000,982.0000,982.0000,1490.0000,1490.0000
174.0000,34614.0000,12042.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1028.0000,1058.0000,1463.0000,1808.0000,982.0000,982.0000,1490.0000,1490.0000
175.0000,34868.0000,12089.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1034.0000,1039.0000,1411.0000,1825.0000,982.0000,982.0000,1490.0000,1490.0000
176.0000,35126.0000,12128.0000,22351.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1046.0000,1037.0000,1353.0000,1837.0000,982.0000,982.0000,1490.0000,1490.0000
177.0000,35384.0000,12159.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1069.0000,1022.0000,1313.0000,1844.0000,982.0000,982.0000,1490.0000,1490.0000
178.0000,35627.0000,12161.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1086.0000,1018.0000,1272.0000,1868.0000,982.0000,982.0000,1490.0000,1490.0000
179.0000,35863.0000,12192.0000,22351.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1089.0000,1014.0000,1231.0000,1875.0000,982.0000,982.0000,1490.0000,1490.0000
180.0000,36089.0000,12199.0000,22351.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1109.0000,1012.0000,1210.0000,1875.0000,982.0000,982.0000,1490.0000,1490.0000
181.0000,36323.0000,12196.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1120.0000,1012.0000,1185.0000,1891.0000,982.0000,982.0000,1491.0000,1489.0000
182.0000,36561.0000,12192.0000,22351.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1142.0000,1010.0000,1159.0000,1902.0000,982.0000,982.0000,1490.0000,1490.0000
183.0000,36797.0000,12194.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1150.0000,1027.0000,1134.0000,1903.0000,981.0000,982.0000,1490.0000,1490.0000
184.0000,37022.0000,12203.0000,22351.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1174.0000,1053.0000,1095.0000,1878.0000,982.0000,985.0000,1487.0000,1490.0000
185.0000,37259.0000,12198.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1223.0000,1088.0000,1037.0000,1848.0000,982.0000,982.0000,1490.0000,1490.0000
186.0000,37495.0000,12197.0000,22351.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1236.0000,1118.0000,1012.0000,1838.0000,982.0000,982.0000,1490.0000,1490.0000
187.0000,37750.0000,12184.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1268.0000,1158.0000,999.0000,1798.0000,982.0000,982.0000,1490.0000,1490.0000
188.0000,37992.0000,12195.0000,22350.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1280.0000,1187.0000,982.0000,1763.0000,982.0000,982.0000,1490.0000,1490.0000
189.0000,38238.0000,12181.0000,22350.0000,45.0000,12.0000,1.0000,42.0000,0.0000,1280.0000,1214.0000,982.0000,1752.0000,982.0000,982.0000,1491.0000,1490.0000
190.0000,38474.0000,12178.0000,22353.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1280.0000,1234.0000,982.0000,1734.0000,982.0000,982.0000,1490.0000,1490.0000
191.0000,38709.0000,12155.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1279.0000,1269.0000,982.0000,1719.0000,982.0000,982.0000,1490.0000,1490.0000
192.0000,38932.0000,12126.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1309.0000,1294.0000,982.0000,1695.0000,982.0000,982.0000,1490.0000,1490.0000
193.0000,39179.0000,12095.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1342.0000,1322.0000,982.0000,1665.0000,982.0000,982.0000,1490.0000,1490.0000
194.0000,39406.0000,12063.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1364.0000,1358.0000,982.0000,1641.0000,981.0000,982.0000,1490.0000,1490.0000
195.0000,39632.0000,12035.0000,22354.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1394.0000,1393.0000,982.0000,1607.0000,979.0000,982.0000,1490.0000,1491.0000
196.0000,39872.0000,11987.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1437.0000,1414.0000,982.0000,1589.0000,982.0000,982.0000,1490.0000,1490.0000
197.0000,40112.0000,11903.0000,22351.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1506.0000,1453.0000,982.0000,1567.0000,982.0000,982.0000,1490.0000,1490.0000
198.0000,40352.0000,11828.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1585.0000,1473.0000,981.0000,1547.0000,985.0000,979.0000,1490.0000,1490.0000
199.0000,40589.0000,11758.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1651.0000,1494.0000,982.0000,1527.0000,982.0000,982.0000,1490.0000,1490.0000
200.0000,40813.0000,11710.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1710.0000,1490.0000,1002.0000,1501.0000,982.0000,982.0000,1490.0000,1490.0000
201.0000,41035.0000,11624.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1727.0000,1509.0000,1054.0000,1494.0000,982.0000,981.0000,1491.0000,1490.0000
202.0000,41271.0000,11557.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1753.0000,1538.0000,1098.0000,1465.0000,982.0000,982.0000,1490.0000,1490.0000
203.0000,41504.0000,11447.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1764.0000,1559.0000,1218.0000,1416.0000,982.0000,982.0000,1490.0000,1490.0000
204.0000,41740.0000,11366.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1764.0000,1576.0000,1359.0000,1347.0000,982.0000,982.0000,1490.0000,1490.0000
205.0000,41970.0000,11276.0000,22351.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1765.0000,1583.0000,1484.0000,1294.0000,982.0000,982.0000,1491.0000,1490.0000
206.0000,42216.0000,11341.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1765.0000,1567.0000,1489.0000,1233.0000,982.0000,982.0000,1490.0000,1490.0000
207.0000,42456.0000,11375.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1731.0000,1560.0000,1533.0000,1197.0000,982.0000,982.0000,1490.0000,1490.0000
208.0000,42690.0000,11409.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1650.0000,1548.0000,1582.0000,1203.0000,982.0000,982.0000,1490.0000,1490.0000
209.0000,42926.0000,11471.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1565.0000,1516.0000,1598.0000,1248.0000,982.0000,982.0000,1491.0000,1490.0000
210.0000,43158.0000,11535.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1434.0000,1505.0000,1625.0000,1302.0000,982.0000,982.0000,1490.0000,1490.0000
211.0000,43385.0000,11574.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1373.0000,1486.0000,1642.0000,1329.0000,982.0000,982.0000,1490.0000,1490.0000
212.0000,43632.0000,11632.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1296.0000,1478.0000,1635.0000,1357.0000,984.0000,982.0000,1490.0000,1490.0000
213.0000,43863.0000,11721.0000,22351.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1218.0000,1459.0000,1610.0000,1389.0000,982.0000,982.0000,1490.0000,1490.0000
214.0000,44101.0000,11817.0000,22352.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1165.0000,1420.0000,1584.0000,1404.0000,982.0000,982.0000,1490.0000,1491.0000
215.0000,44364.0000,12050.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1047.0000,1388.0000,1493.0000,1414.0000,982.0000,982.0000,1490.0000,1490.0000
216.0000,44599.0000,12033.0000,22351.0000,45.0000,2.0000,1.0000,42.0000,0.0000,982.0000,1487.0000,1489.0000,1407.0000,982.0000,982.0000,1490.0000,1490.0000
217.0000,44823.0000,12074.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,982.0000,1488.0000,1489.0000,1379.0000,982.0000,982.0000,1490.0000,1490.0000
218.0000,45054.0000,12031.0000,22351.0000,45.0000,11.0000,1.0000,42.0000,0.0000,982.0000,1487.0000,1489.0000,1420.0000,982.0000,982.0000,1490.0000,1490.0000
219.0000,45320.0000,11950.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,982.0000,1487.0000,1490.0000,1501.0000,982.0000,982.0000,1490.0000,1490.0000
220.0000,45557.0000,11858.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1487.0000,1489.0000,1595.0000,982.0000,981.0000,1490.0000,1492.0000
221.0000,45802.0000,11802.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1487.0000,1489.0000,1645.0000,982.0000,982.0000,1491.0000,1490.0000
222.0000,46048.0000,11800.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1487.0000,1489.0000,1645.0000,982.0000,982.0000,1490.0000,1490.0000
223.0000,46312.0000,11799.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1006.0000,1487.0000,1492.0000,1632.0000,982.0000,982.0000,1490.0000,1490.0000
224.0000,46562.0000,11757.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1046.0000,1487.0000,1489.0000,1630.0000,981.0000,982.0000,1490.0000,1491.0000
225.0000,46798.0000,11710.0000,22356.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1102.0000,1487.0000,1489.0000,1624.0000,982.0000,982.0000,1490.0000,1490.0000
